id	title	description	link	image_link	availability	price	sale_price	brand	gtin	mpn	condition	google_product_category	product_type	identifier_exists
KIT00823	800 VBF 5,0x120 + 4 emb TX25	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/kit00823	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/a007ec39-a846-4b4f-833b-a00de9bec2c6/5ce2f507-012e-4782-afaa-0574de4aac54-VBF.jpg	in_stock	126.00 EUR		Vis-à-Bois		KIT00823	new	1732	Gros volume	TRUE
KIT00826	800 VBF 6,0x100 + 8 emb TX30	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/kit00826	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/a007ec39-a846-4b4f-833b-a00de9bec2c6/5ce2f507-012e-4782-afaa-0574de4aac54-VBF.jpg	in_stock	126.00 EUR		Vis-à-Bois		KIT00826	new	1732	Gros volume	TRUE
KIT00797	9.000 VBF 3,5x25 + 9 emb TX15	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/kit00797	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/a007ec39-a846-4b4f-833b-a00de9bec2c6/5ce2f507-012e-4782-afaa-0574de4aac54-VBF.jpg	in_stock	126.00 EUR		Vis-à-Bois		KIT00797	new	1732	Gros volume	TRUE
TOOLBS3A	Coffret de 71 embouts	Coffret d'embouts de vissage professionnel de 71 pcs Le coffret comprend : - 12 embouts PH - 12 embouts PZ - 6 embouts plats (3, 4, 5, 6 mm) - 6 embouts six-pans (3, 4, 5, 6 mm) - 18 embouts TORX (TX10, TX15, TX20, TX25, TX30, TX40) - 3 embouts SP (4, 6, 8mm) - 3 embouts TW (2, 3, 4) - 4 embouts long 70 mm (1xPH1 / 1xPH2 / 1xPZ1 / 1xPZ2) - 2 embouts long 70 mm plat (4 et 6) - 3 embouts long 70 mm (T20, T25 et T30) - 1 porte-embout magnétique 60 mm - 1 porte-embout a verrouillage	https://www.vis-a-bois.com/produit/toolbs3a	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/a007ec39-a846-4b4f-833b-a00de9bec2c6/d95a7566-25aa-47d0-a4d6-5aaa30709046-TOOLBS3A.jpg	in_stock	54.00 EUR		Vis-à-Bois		TOOLBS3A	new	1732	Accessoires	TRUE
TX2510	Embout TX-10	Embout de vissage empreinte torx 10 de 25 mm premium pour vis à vois	https://www.vis-a-bois.com/produit/tx2510	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/a007ec39-a846-4b4f-833b-a00de9bec2c6/67e10e36-1321-4107-8eb6-b53b4f05dc0d-TX2515.jpg	in_stock	9.00 EUR		Vis-à-Bois		TX2510	new	1732	Accessoires	TRUE
TX2515	Embout TX-15	Embout de vissage empreinte torx 15 de 25 mm premium pour vis à vois	https://www.vis-a-bois.com/produit/tx2515	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/a007ec39-a846-4b4f-833b-a00de9bec2c6/67e10e36-1321-4107-8eb6-b53b4f05dc0d-TX2515.jpg	in_stock	9.00 EUR		Vis-à-Bois		TX2515	new	1732	Accessoires	TRUE
TX2520	Embout TX-20	Embout de vissage empreinte torx 20 de 25 mm premium pour vis à vois	https://www.vis-a-bois.com/produit/tx2520	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/a007ec39-a846-4b4f-833b-a00de9bec2c6/67e10e36-1321-4107-8eb6-b53b4f05dc0d-TX2515.jpg	in_stock	9.00 EUR		Vis-à-Bois		TX2520	new	1732	Accessoires	TRUE
TX2525	Embout TX-25	Embout de vissage empreinte torx 25 de 25 mm premium pour vis à vois	https://www.vis-a-bois.com/produit/tx2525	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/a007ec39-a846-4b4f-833b-a00de9bec2c6/67e10e36-1321-4107-8eb6-b53b4f05dc0d-TX2515.jpg	in_stock	9.00 EUR		Vis-à-Bois		TX2525	new	1732	Accessoires	TRUE
TX2530	Embout TX-30	Embout de vissage empreinte torx 30 de 25 mm premium pour vis à vois	https://www.vis-a-bois.com/produit/tx2530	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/a007ec39-a846-4b4f-833b-a00de9bec2c6/67e10e36-1321-4107-8eb6-b53b4f05dc0d-TX2515.jpg	in_stock	9.00 EUR		Vis-à-Bois		TX2530	new	1732	Accessoires	TRUE
TX2540	Embout TX-40	Embout de vissage empreinte torx 40 de 25 mm premium pour vis à vois	https://www.vis-a-bois.com/produit/tx2540	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/a007ec39-a846-4b4f-833b-a00de9bec2c6/67e10e36-1321-4107-8eb6-b53b4f05dc0d-TX2515.jpg	in_stock	9.00 EUR		Vis-à-Bois		TX2540	new	1732	Accessoires	TRUE
VBHT8100	Vis bois Tirefond VBHT 8,0 x 100 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8100	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	26.00 EUR		Vis-à-Bois	3660601096436	VBHT8100	new	1732	Tirefond	TRUE
VBHT8120	Vis bois Tirefond VBHT 8,0 x 120 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8120	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	30.00 EUR		Vis-à-Bois	3660601096443	VBHT8120	new	1732	Tirefond	TRUE
VBHT8140	Vis bois Tirefond VBHT 8,0 x 140 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8140	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	35.00 EUR		Vis-à-Bois	3660601096450	VBHT8140	new	1732	Tirefond	TRUE
VBHT8160	Vis bois Tirefond VBHT 8,0 x 160 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8160	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	42.00 EUR		Vis-à-Bois	3660601096467	VBHT8160	new	1732	Tirefond	TRUE
VBHT8180	Vis bois Tirefond VBHT 8,0 x 180 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8180	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	48.00 EUR		Vis-à-Bois	3660601096474	VBHT8180	new	1732	Tirefond	TRUE
VBHT8200	Vis bois Tirefond VBHT 8,0 x 200 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8200	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	59.00 EUR		Vis-à-Bois	3660601096481	VBHT8200	new	1732	Tirefond	TRUE
VBHT8220	Vis bois Tirefond VBHT 8,0 x 220 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8220	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	66.00 EUR		Vis-à-Bois	3660601096498	VBHT8220	new	1732	Tirefond	TRUE
VBHT8240	Vis bois Tirefond VBHT 8,0 x 240 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8240	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	75.00 EUR		Vis-à-Bois	3660601096504	VBHT8240	new	1732	Tirefond	TRUE
VBHT8260	Vis bois Tirefond VBHT 8,0 x 260 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8260	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	85.00 EUR		Vis-à-Bois	3660601096511	VBHT8260	new	1732	Tirefond	TRUE
VBHT8280	Vis bois Tirefond VBHT 8,0 x 280 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8280	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	96.00 EUR		Vis-à-Bois	3660601096528	VBHT8280	new	1732	Tirefond	TRUE
VBHT8300	Vis bois Tirefond VBHT 8,0 x 300 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8300	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	104.00 EUR		Vis-à-Bois	3660601096535	VBHT8300	new	1732	Tirefond	TRUE
VBHT8040	Vis bois Tirefond VBHT 8,0 x 40 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8040	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	18.00 EUR		Vis-à-Bois	3660601096382	VBHT8040	new	1732	Tirefond	TRUE
VBHT8050	Vis bois Tirefond VBHT 8,0 x 50 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8050	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	out_of_stock	20.00 EUR		Vis-à-Bois	3660601096399	VBHT8050	new	1732	Tirefond	TRUE
VBHT8060	Vis bois Tirefond VBHT 8,0 x 60 galva	Vis Tirefond VBHT – Tête Hexagonale Zinguée – TX40 | Fixation Bois & Acier-Bois La vis tirefond VBHT est conçue pour offrir une fixation solide, durable et ultra-performante dans tous les assemblages bois et acier-bois. Grâce à sa tête hexagonale et son filetage de haute précision, elle assure un serrage puissant et un vissage rapide sans pré-perçage, même dans les bois durs. Sa pointe de fraisage et son double filet permettent une pénétration fluide, réduisant l’effort lors du vissage. Le revêtement de cire appliqué en fabrication garantit un couple réduit, une pose plus rapide et un confort d’utilisation optimal. Idéale pour les charpentes, ossatures bois, la vis VBHT est la solution parfaite pour un assemblage professionnel et durable. • Tête hexagonale pour un serrage optimal avec empreinte Torx • Double filet pour un vissage rapide • Pointe de fraisage = pénétration facile • Revêtement de cire = effort réduit • Idéale pour assemblages bois et acier-bois • Convient pour charpente, ossature, terrasse, menuiserie, construction bois • Diamètre : 8 mm • Longueur : 40 à 300 mm • Matière : Acier au carbone zingué • Empreinte : TX40 • Supports : Bois	https://www.vis-a-bois.com/produit/vbht8060	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/4019e374-9fdb-4842-8e22-6a1f24c15e14-vis-tirefond.webp	in_stock	22.00 EUR		Vis-à-Bois	3660601096405	VBHT8060	new	1732	Tirefond	TRUE
